,index,entities,labels,size
2817,1271,Edward Barriball,PERSON,1
2818,1272,Edward Miguel,PERSON,1
2819,1273,Efthymia Kyriakopoulou,PERSON,1
2820,1256,EU,ORG,1
2821,1255,ESG,ORG,1
2822,1254,ESA,ORG,1
2823,1253,EC Conference,ORG,1
2824,1236,Dutch,NORP,1
2825,1237,Dutch Central Bureau of Statistics,ORG,1
2826,866,"April 6, 2018",DATE,1
2827,1239,Döll,PERSON,1
2828,1240,E.,PERSON,1
2829,1241,E. et al.,PERSON,1
2830,1242,E1,CARDINAL,1
2831,1243,E12,NORP,1
2832,1244,E13,PERSON,1
2833,1246,E3,CARDINAL,1
2834,1247,E3,PRODUCT,1
2835,1249,E6,CARDINAL,1
2836,1250,E7,ORG,1
2837,1251,E8,ORG,1
2838,1252,E9,ORG,1
2839,1196,Deadra Henderson,PERSON,1
2840,1195,DeConto,PERSON,1
2841,1194,De Nederlandsche Bank,ORG,1
2842,1145,Contribution of Working Group,ORG,1
2843,1138,Commission,ORG,1
2844,1139,Commission Joint Research Centre,ORG,1
2845,1140,Communication of the role of natural variability in future North American climate,WORK_OF_ART,1
2846,1141,Conference Series,EVENT,1
2847,897,Atlantic Sargassum,GPE,1
2848,1143,Connie Jordan,PERSON,1
2849,896,Atlantic Hurricane Season,EVENT,1
2850,1146,Conversion,PRODUCT,1
2851,1193,Dawson et al.,PERSON,1
2852,1147,"Copyright © McKinsey & Company
",ORG,1
2853,1149,Cornelius Walter,PERSON,1
2854,1150,Costliest U.S. tropical cyclones tables    ,WORK_OF_ART,1
2855,894,"Assessing the
     implementation of bias correction in the climate prediction",WORK_OF_ART,1
2856,1152,Council,ORG,1
2857,1153,Covington,GPE,1
2858,1154,Cramer,PERSON,1
2859,1136,Colin Monteath,PERSON,1
2860,1135,Cold Environments,ORG,1
2861,1134,Colacito et al,PERSON,1
2862,1133,Coast,LOC,1
2863,1118,Climate                  Research Letters,ORG,1
2864,1119,"Climate                 of Environmental Research and Public
of corals",WORK_OF_ART,1
2865,1120,Climate          Global Infrastructure Hub,PRODUCT,1
2866,1121,Climate          Wester,WORK_OF_ART,1
2867,1122,Climate Central,ORG,1
2868,1123,Climate Change,ORG,1
2869,1124,Climate Change              Initiative Air Pollution Collaborators,LAW,1
2870,1125,Climate Change 2013:,WORK_OF_ART,1
2871,1126,Climate Change 2013: The Physical Science Basis,WORK_OF_ART,1
2872,1127,Climate Dynamics,ORG,1
2873,1128,Climate Resilience Consulting,ORG,1
2874,1129,Climate Service Center,ORG,1
2875,1130,"Climatic
",WORK_OF_ART,1
2876,1131,"Climatic
Hackler, Carbon",WORK_OF_ART,1
2877,1132,Climatic Change,ORG,1
2878,1155,Cryosphere,ORG,1
2879,893,Asseng,PERSON,1
2880,1157,D. L. Hartmann et al.,PERSON,1
2881,1176,Daniel Pacthod,PERSON,1
2882,1178,Daniel Yawitz,PERSON,1
2883,882,"Armin
",PERSON,1
2884,1180,Data Science,ORG,1
2885,1181,David,PERSON,1
2886,881,Arjun Padmanabhan,PERSON,1
2887,1183,David B. Lobell,PERSON,1
2888,1184,David E. et al.,PERSON,1
2889,1185,David Fine,PERSON,1
2890,1186,David Fiocco,PERSON,1
2891,1187,David Guttenfelder,PERSON,1
2892,1188,David Hodson,PERSON,1
2893,1189,David J. Karoly,PERSON,1
2894,1190,David Molden,PERSON,1
2895,880,Arjen Y. Hoekstra,PERSON,1
2896,1192,David Wilkes,PERSON,1
2897,1177,Daniel Scott,PERSON,1
2898,1175,Daniel Hartley et al.,PERSON,1
2899,891,Asian,NORP,1
2900,1174,Daniel Hartley,PERSON,1
2901,889,Asaf,PERSON,1
2902,888,"As early as
2014",DATE,1
2903,886,Article 1627,LAW,1
2904,884,Armstrong,PERSON,1
2905,1163,Dade County,GPE,1
2906,1164,Dag Lohmann,PERSON,1
2907,1165,Dale,PERSON,1
2908,1166,Dallas,GPE,1
2909,1167,Dan A. et al.,PERSON,1
2910,1168,Dan Stephens,PERSON,1
2911,883,Armin Bunde,PERSON,1
2912,1170,Daniel Burillo,PERSON,1
2913,1171,Daniel Cooper,PERSON,1
2914,1172,Daniel F.,PERSON,1
2915,1173,Daniel F. Schmidt,PERSON,1
2916,1593,Hughes et al.,PERSON,1
2917,1595,Humayun Tai,PERSON,1
2918,2292,Olivia White,PERSON,1
2919,2059,May 2013,DATE,1
2920,2051,"Mauritania
",GPE,1
2921,2052,Maurits C. Boas,PERSON,1
2922,2053,Maximo,PERSON,1
2923,2055,"May
",DATE,1
2924,598,556,CARDINAL,1
2925,2057,May 2006,DATE,1
2926,597,55 million square kilometers,QUANTITY,1
2927,2060,May 2014,DATE,1
2928,2072,McKinsey       ,ORG,1
2929,2061,May 2015,DATE,1
2930,593,543,CARDINAL,1
2931,592,542,CARDINAL,1
2932,2067,May 25,DATE,1
2933,588,53,CARDINAL,1
2934,2069,"May 5, 2017",DATE,1
2935,587,527,CARDINAL,1
2936,600,560,CARDINAL,1
2937,2049,Matthieu Francois,PERSON,1
2938,2048,Matthias Kalkuhl,PERSON,1
2939,2047,Matthias Huss,PERSON,1
2940,2028,Martin Hirt,PERSON,1
2941,2029,Martin L. Weitzman,PERSON,1
2942,2030,Martin Lehnich,PERSON,1
2943,2031,Martin et al.,PERSON,1
2944,2032,Martina Messmer,PERSON,1
2945,2033,Marzeion,PRODUCT,1
2946,2035,Masahiko,GPE,1
2947,2036,Massachusetts Institute of Technology,ORG,1
2948,2038,"Matthew
",PERSON,1
2949,2039,Matthew E. Kahn et al.,PERSON,1
2950,2040,Matthew Eby,PERSON,1
2951,2042,Matthew J.,PERSON,1
2952,2043,Matthew Kahn,PERSON,1
2953,2044,Matthew T. Gustafson,PERSON,1
2954,2045,Matthews,PERSON,1
2955,2071,"McKinsey
     Center for Agricultural Transformation",ORG,1
2956,2073,"McKinsey &
     Company",ORG,1
2957,2026,Martin Aleksandrov,PERSON,1
2958,575,5.5,CARDINAL,1
2959,579,50,DATE,1
2960,2097,Mediterranean Europe,LOC,1
2961,2098,Meehl,PERSON,1
2962,2099,"Megacities and small
",WORK_OF_ART,1
2963,2101,Megan et al.,PERSON,1
2964,576,5.5,PERSON,1
2965,2103,Melanie F. Fitzpatrick,PERSON,1
2966,2105,Mengqiu et al.,GPE,1
2967,2074,McKinsey & Company,ORG,1
2968,2106,Meteorologische,WORK_OF_ART,1
2969,2108,Meteorologische Zeitschrift,WORK_OF_ART,1
2970,2109,Metro Area,LOC,1
2971,573,5.0,DATE,1
2972,2112,Miami-Dade,GPE,1
2973,2113,"Michael
     Birshan",PERSON,1
2974,2114,"Michael
     Tecza",PERSON,1
2975,2094,Medina Capital,ORG,1
2976,2093,Medicine and Science in Sports and Exercise,WORK_OF_ART,1
2977,2092,Medicine and Science in Sports and Exercise,ORG,1
2978,2091,McKinsey fund MGI,ORG,1
2979,2076,McKinsey & Company      ,ORG,1
2980,2077,McKinsey & Company's,ORG,1
2981,585,51–60,ORG,1
2982,2079,McKinsey Corporate Performance Analytics,ORG,1
2983,583,50- to,CARDINAL,1
2984,581,"50
             ",CARDINAL,1
2985,2082,"McKinsey Global Institute


                                      ",ORG,1
2986,2083,"McKinsey Global Institute


Economic",ORG,1
2987,2084,"McKinsey Global Institute


Exhibit 12",ORG,1
2988,2085,"McKinsey Global Institute


Exhibit 13",ORG,1
2989,2086,"McKinsey Global Institute


Exhibit 3",ORG,1
2990,2087,"McKinsey Global Institute


Exhibit 9",ORG,1
2991,2088,"McKinsey Global Institute


Insurance",ORG,1
2992,2089,"McKinsey Global Institute


Programme",ORG,1
2993,2090,McKinsey Quarterly,ORG,1
2994,2027,Martin Aleksandrov Ivanov,PERSON,1
2995,2025,Martin,PERSON,1
2996,2116,"Michael Behrisch
                                             ",PERSON,1
2997,1970,"Mali
",GPE,1
2998,634,6448,CARDINAL,1
2999,1962,MacCracken,PERSON,1
3000,633,6430,CARDINAL,1
3001,1964,Madrid,GPE,1
3002,1965,Magnus Tyreman,PERSON,1
3003,1966,Makiko Sato et al,PERSON,1
3004,631,6345,CARDINAL,1
3005,1971,Manfred,PERSON,1
3006,629,62,DATE,1
3007,1972,Manfred Mudelsee,PERSON,1
3008,1973,Manila,GPE,1
3009,1974,Manish Bapna et al.,PERSON,1
3010,1975,Manish et al.,PERSON,1
3011,1976,Manoli,PERSON,1
3012,1977,Manuel D. Medina,PERSON,1
3013,1978,"Mapping the
Proceedings of the National Academy",WORK_OF_ART,1
3014,1960,MIROC,ORG,1
3015,1959,MGI Economics Research,ORG,1
3016,636,650 million to 800 million,CARDINAL,1
3017,1957,MENA,GPE,1
3018,641,674,CARDINAL,1
3019,640,67,CARDINAL,1
3020,1942,Linling Chen,PERSON,1
3021,1943,Liz Hilton Segel,PERSON,1
3022,1944,Los Angeles,GPE,1
3023,1947,Loughborough University,ORG,1
3024,1948,Lower 9th Ward,WORK_OF_ART,1
3025,1949,Lucia Bevere et al.,PERSON,1
3026,1950,Luigi et al.,PERSON,1
3027,1951,Luke J. Harrington,PERSON,1
3028,1952,Luterbacher,PERSON,1
3029,1953,Lutz Goedde,PERSON,1
3030,1954,Luís Cunha,PERSON,1
3031,1955,M. Previdi et al,PERSON,1
3032,637,650 million to 800 million,MONEY,1
3033,1979,Mapping the benefits of the circular economy,WORK_OF_ART,1
3034,627,"61–80
    ",PRODUCT,1
3035,2024,Marta,PERSON,1
3036,2015,Mark Sanders,PERSON,1
3037,2007,Maria et al.,PERSON,1
3038,2008,Marine,NORP,1
3039,2009,Marine Policy,ORG,1
3040,2010,Marisa Carder,PERSON,1
3041,2011,Mark,PERSON,1
3042,2012,Mark C. Freeman,PERSON,1
3043,2013,Mark Carney,PERSON,1
3044,2016,Mark Skidmore,PERSON,1
3045,626,6199,DATE,1
3046,2017,Mark et al.,PERSON,1
3047,2018,Markus,PERSON,1
3048,611,6 to 18 percent,PERCENT,1
3049,608,5–95th,CARDINAL,1
3050,2021,Marrakech,GPE,1
3051,606,5m,QUANTITY,1
3052,2023,Marshall Burke,PERSON,1
3053,2006,Maria Pregnolato et al.,PERSON,1
3054,2005,Maria Pregnolato,PERSON,1
3055,2004,Marcus et al.,PERSON,1
3056,2003,Marcus Sieberer,PERSON,1
3057,625,6145,DATE,1
3058,623,6131,CARDINAL,1
3059,1985,March 2011,DATE,1
3060,1986,March 2012,DATE,1
3061,1988,"March 2013)
",DATE,1
3062,621,6045,CARDINAL,1
3063,620,600 kyr,QUANTITY,1
3064,617,60,DATE,1
3065,1995,"March 29, 2017",DATE,1
3066,1996,Marco Albani,PERSON,1
3067,1997,Marco Breu,PERSON,1
3068,1999,Marcos,PERSON,1
3069,2000,Marcos Tarnowski,PERSON,1
3070,2001,Marcus Frank,PERSON,1
3071,2002,Marcus Lindner et al.,PERSON,1
3072,2115,Michael Behrisch,PERSON,1
3073,2117,Michael Birshan,PERSON,1
3074,1596,Hunan,GPE,1
3075,2235,Noah S. et al.,PERSON,1
3076,2228,"Niger
Nigeria
",GPE,1
3077,521,"4
    H. Damon Matthews et al.",TIME,1
3078,2230,Nikos,GPE,1
3079,2231,Ning et al.,PERSON,1
3080,2232,Nisha Krishnan,PERSON,1
3081,2233,Noah S.,PERSON,1
3082,520,"4
    ",DATE,1
3083,2236,Nonlinear    Mediterranean,ORG,1
3084,509,380 million,MONEY,1
3085,2238,"North
    Carolina",GPE,1
3086,2239,North                   Ocean,LOC,1
3087,2240,North                  Ocean,LOC,1
3088,2242,"Northern
",LOC,1
3089,2243,"Northern
Europe",LOC,1
3090,2244,Northern Africa,GPE,1
3091,951,Benjamin D. et al.,PERSON,1
3092,522,4 degrees Celsius,QUANTITY,1
3093,2226,Nienke Beuwer,PERSON,1
3094,2225,Nicole E.,PERSON,1
3095,2224,Nicolas Gruber,PERSON,1
3096,2204,Nawshad et al.,PERSON,1
3097,2207,New                   Pradhana,ORG,1
3098,2208,New Orleans,GPE,1
3099,527,4.3 degrees Celsius,QUANTITY,1
3100,526,4.3 degrees,QUANTITY,1
3101,2211,New York’s,GPE,1
3102,2213,"New Zealand
",GPE,1
3103,2214,Newman,PERSON,1
3104,2215,Nguyen Danh Thao,PERSON,1
3105,2217,Nicholas,PERSON,1
3106,2218,Nicholas E. et al.,PERSON,1
3107,2220,Nick Leung,PERSON,1
3108,2221,Nicola,PERSON,1
3109,2222,"Nicola
          Ranger",PERSON,1
3110,2223,Nicolas Denis,PERSON,1
3111,514,3–10,PRODUCT,1
3112,2250,November 1978,DATE,1
3113,532,40,DATE,1
3114,2279,"October
",DATE,1
3115,2271,ONE,ORG,1
3116,499,"36


",TIME,1
3117,2273,Obie,PERSON,1
3118,2274,Observations: Atmosphere and Surface,WORK_OF_ART,1
3119,2275,Occo Roelofsen,ORG,1
3120,2277,Ocean                 Climate Change:,PRODUCT,1
3121,495,356,CARDINAL,1
3122,2280,October 2002,DATE,1
3123,2251,November 2007,DATE,1
3124,493,35 to 40 percent,PERCENT,1
3125,2283,October 2014,DATE,1
3126,2285,October 2016,DATE,1
3127,488,345,CARDINAL,1
3128,2288,October 2019,DATE,1
3129,2289,"October 23, 2019",DATE,1
3130,2290,"October 26, 2012",DATE,1
3131,2270,ONE,CARDINAL,1
3132,2269,OENO,ORG,1
3133,2268,OECD-FAO Agricultural         Financial Disclosures,ORG,1
3134,2267,OECD,ORG,1
3135,506,371,CARDINAL,1
3136,505,37.5 degrees Celsius,QUANTITY,1
3137,2254,November 2012,DATE,1
3138,504,37 degrees Celsius,QUANTITY,1
3139,502,365,CARDINAL,1
3140,501,363,CARDINAL,1
3141,2258,November 2017,DATE,1
3142,500,36 percent,PERCENT,1
3143,2260,November 2019,DATE,1
3144,2261,"November 22, 2016",DATE,1
3145,2262,Number 10,CARDINAL,1
3146,2263,Number 4,CARDINAL,1
3147,2264,Nura Funda,ORG,1
3148,2265,Nurul Nadrah Aqilah,PERSON,1
3149,2266,Nurul Nadrah Aqilah Tukimat,PERSON,1
3150,2203,Nature Sustainability,ORG,1
3151,533,40 years,DATE,1
3152,2118,Michael C.            Haraguchi,PERSON,1
3153,2149,Mook,PERSON,1
3154,2139,Minden Pictures/National,ORG,1
3155,2142,Minsky moment”—named,WORK_OF_ART,1
3156,2143,Mobile Association,ORG,1
3157,564,"49
     ",DATE,1
3158,2145,Mohit,GPE,1
3159,2147,Monit Sharma,PERSON,1
3160,2148,"Monitoring
",WORK_OF_ART,1
3161,2151,Moritz A. Drupp et al.,PERSON,1
3162,2161,"Myles Allen et
    al",PERSON,1
3163,561,480 million,CARDINAL,1
3164,560,480,CARDINAL,1
3165,2154,Mudelsee,GPE,1
3166,559,48 degrees,QUANTITY,1
3167,2156,Muir-Wood et al.,ORG,1
3168,2157,"Multimodel
impairs stock—recruitment dynamics",ORG,1
3169,556,"46
         ",PERCENT,1
3170,2138,Miller,PERSON,1
3171,2137,Millar,PERSON,1
3172,2136,Mike et al.,PERSON,1
3173,2135,Mihir Mysore,PERSON,1
3174,2119,Michael C. MacCracken,PERSON,1
3175,2120,"Michael Calvin
    McCracken",PERSON,1
3176,2121,Michael Chui,PERSON,1
3177,570,5 to 10,CARDINAL,1
3178,2123,Michael Lacour,PERSON,1
3179,2124,Michael Neal,PERSON,1
3180,2125,Michael Previdi et al.,PERSON,1
3181,2126,Michael Schmeink,PERSON,1
3182,2127,Michael T. Coe,PERSON,1
3183,2128,Michael Zemp et al.,PERSON,1
3184,2129,Michael et al.,PERSON,1
3185,2131,Michelle,PERSON,1
3186,2132,Middle States,GPE,1
3187,2133,Midwest,LOC,1
3188,2134,Miguel,PERSON,1
3189,2159,Murray Birt,PERSON,1
3190,2162,Myles Allen et al,PERSON,1
3191,534,40%,PERCENT,1
3192,2191,"Nature
     Scientific Reports",WORK_OF_ART,1
3193,2184,"National Geographic



",ORG,1
3194,2185,National Oceanic,ORG,1
3195,2186,National Oceanic and Atmospheric Administration,ORG,1
3196,2187,National coastal population         Partnership,ORG,1
3197,2188,Natural Resources,ORG,1
3198,536,40bn,MONEY,1
3199,2190,"Nature
                                                                                       Communications",ORG,1
3200,2192,"Nature
Society",WORK_OF_ART,1
3201,2163,Myles R. Allen et al.,PERSON,1
3202,2193,"Nature
Volume 12",LAW,1
3203,2194,Nature      Moderate,WORK_OF_ART,1
3204,2195,"Nature Climate
",WORK_OF_ART,1
3205,2196,"Nature Climate
      Change",WORK_OF_ART,1
3206,535,400,CARDINAL,1
3207,2198,Nature Climate                     Efron,WORK_OF_ART,1
3208,2199,Nature Climate       Environment,ORG,1
3209,538,412–413,CARDINAL,1
3210,541,41–60,CARDINAL,1
3211,2181,National Association of Realtors,ORG,1
3212,2180,National Aeronautics and Space Administration,ORG,1
3213,2164,Myles R. et al.,PERSON,1
3214,2166,"NASA Earth
Observatory",ORG,1
3215,2167,NASA Goddard Institute for Space Studies,ORG,1
3216,549,43–52,CARDINAL,1
3217,2169,NOAA National Centers,ORG,1
3218,2170,NOAH,PERSON,1
3219,548,"43


",PERCENT,1
3220,546,42 percent,PERCENT,1
3221,2173,Naomi Oreskes,PERSON,1
3222,545,42,DATE,1
3223,2175,Nathan J. L. et al.,PERSON,1
3224,2176,Nathan Wilson,PERSON,1
3225,542,41–60,PRODUCT,1
3226,2178,"National
           Association of Home Builders",ORG,1
3227,2179,National Aeronautics,ORG,1
3228,1939,"Liberia
",GPE,1
3229,642,679–89,CARDINAL,1
3230,1937,Levis,ORG,1
3231,1713,Jay Roop,PERSON,1
3232,1704,"January 2020
",DATE,1
3233,1705,"January 26, 2018",DATE,1
3234,712,"84


",DATE,1
3235,1709,Jason A.,PERSON,1
3236,1710,Jason A. Lowe,PERSON,1
3237,1711,Jason Lu,PERSON,1
3238,1712,Jason et al.,PERSON,1
3239,1714,Jean,PERSON,1
3240,1723,Jeongmin Seong,PERSON,1
3241,1715,Jean-Christophe Mieszala,PERSON,1
3242,710,83 percent,PERCENT,1
3243,1717,Jean-Francois et al,PERSON,1
3244,707,81–90,PRODUCT,1
3245,1719,Jean-Paul Moatti,PERSON,1
3246,1720,Jelle               European Commission,ORG,1
3247,1721,Jemima Peppel,PERSON,1
3248,714,85,DATE,1
3249,717,87,DATE,1
3250,718,88,DATE,1
3251,719,"88



",DATE,1
3252,1682,James K. Hammitt,PERSON,1
3253,729,91 percent,PERCENT,1
3254,1684,James P.,PERSON,1
3255,1685,James Thurlow,PERSON,1
3256,1686,Jan C. et al.,PERSON,1
3257,1688,Jan Tijs Nijssen,PERSON,1
3258,727,"90,000",CARDINAL,1
3259,1690,"January
",DATE,1
3260,1691,"January
                                                                                           2017",DATE,1
3261,1692,"January
     2012",DATE,1
3262,1693,"January 19, 2015",DATE,1
3263,725,90,DATE,1
3264,723,"9,200 miles",QUANTITY,1
3265,1696,January 2011,DATE,1
3266,1698,January 2015,DATE,1
3267,1722,Jennifer L. et al.,PERSON,1
3268,1724,Jeremy Carew-Reid,PERSON,1
3269,1680,James Daniell,PERSON,1
3270,1753,John C.           Zhu,PERSON,1
3271,1746,Joel Sonkin,PERSON,1
3272,704,800,CARDINAL,1
3273,703,80 percent.157,QUANTITY,1
3274,1749,Johan Rockstrom,PERSON,1
3275,1750,Johanna von der Leyen,PERSON,1
3276,1751,John,PERSON,1
3277,1752,John A.,PERSON,1
3278,1754,John Haley,PERSON,1
3279,1725,Jeremy Oppenheim,PERSON,1
3280,1755,John McCarthy,PERSON,1
3281,702,80 million to 120 million,CARDINAL,1
3282,1757,John Stevens,PERSON,1
3283,1758,John Warner,PERSON,1
3284,1759,Johns Hopkins University,ORG,1
3285,1760,Joint Program,ORG,1
3286,1761,Jonathan Dimson,PERSON,1
3287,1745,Joe Ngai,PERSON,1
3288,1744,Joao Segorbe,PERSON,1
3289,1742,Joachim Schellnhuber,PERSON,1
3290,1741,Jillian P. et al.,PERSON,1
3291,1726,Jeremy Porter,PERSON,1
3292,1727,Jeremy R.,PERSON,1
3293,1728,Jeremy Redenius,PERSON,1
3294,1729,Jeremy S. Pal,PERSON,1
3295,1730,Jeroen Klomp,PERSON,1
3296,1731,Jesse Keenan,PERSON,1
3297,1732,Jesse M.,PERSON,1
3298,1733,Jessica,PERSON,1
3299,1734,Jessica,PRODUCT,1
3300,1735,Jessica Dharmasiri,PERSON,1
3301,1736,Jessica Elengical,PERSON,1
3302,1737,Jessica Vial,PERSON,1
3303,1738,Jevrejevaet et al.,PERSON,1
3304,1739,Jie Chen et al.,PERSON,1
3305,1740,Jie et al.,PERSON,1
3306,1681,James H. Stock,PERSON,1
3307,1679,James Bainbridge,PERSON,1
3308,1935,Lenssen,PERSON,1
3309,1627,"Import
September 2009, Volume 106",WORK_OF_ART,1
3310,1620,IOP Conference Series:,EVENT,1
3311,744,>,GPE,1
3312,1622,IRD,ORG,1
3313,1623,Ian Gleeson,PERSON,1
3314,743,: Materials Science and Engineering,WORK_OF_ART,1
3315,1625,Ignacio Felix,PERSON,1
3316,1626,Ilona Otto,PERSON,1
3317,1628,Improvements in the GISTEMP                ,WORK_OF_ART,1
3318,1638,Institute for Environmental Studies,ORG,1
3319,741,98 percent,PERCENT,1
3320,740,98,CARDINAL,1
3321,739,97,CARDINAL,1
3322,1633,Indo,GPE,1
3323,738,96,CARDINAL,1
3324,1635,Indus,LOC,1
3325,1636,"Information
",WORK_OF_ART,1
3326,745,>10%,PERCENT,1
3327,1618,IIMB Management Review,ORG,1
3328,746,>15 percent,PERCENT,1
3329,747,>15%,PERCENT,1
3330,1598,Hurricane              of the National Academy of Sciences,WORK_OF_ART,1
3331,1600,Hurricane Harvey,PERSON,1
3332,1601,Hurricane Harvey’s,ORG,1
3333,754,A. F. et al.,PERSON,1
3334,753,A month,DATE,1
3335,752,A bitter cup:     ,WORK_OF_ART,1
3336,751,A New Paradigm,WORK_OF_ART,1
3337,1607,Hurricane Sandy’s,EVENT,1
3338,1608,Hyman Minsky,PERSON,1
3339,750,>99%,PERCENT,1
3340,1610,ICEM,ORG,1
3341,1611,ICT,ORG,1
3342,1613,IEA World Energy Outlook 2019,ORG,1
3343,1614,IEEE Transactions      ,ORG,1
3344,748,>50x per year,DATE,1
3345,1637,Institute for Climate Impact Research,ORG,1
3346,1639,"Insurance
                                                      Program",ORG,1
3347,1678,James A.,PERSON,1
3348,1669,Jaana,PERSON,1
3349,1662,J et al.,PERSON,1
3350,1663,J. Doyne Farmer et al.,PERSON,1
3351,733,94,CARDINAL,1
3352,1665,J. L. Sanchez,PERSON,1
3353,1666,J. M. et al.,PERSON,1
3354,1667,J. Transmission,ORG,1
3355,1668,JRC PESETA III,ORG,1
3356,1670,Jaana Remes,PERSON,1
3357,1640,Integrated Assessment Models,WORK_OF_ART,1
3358,1671,Jaana et al.,PERSON,1
3359,1672,Jacques Malchaire et al.,PERSON,1
3360,1673,Jacques et al.,PERSON,1
3361,731,92,DATE,1
3362,1675,Jakob Graabak,PERSON,1
3363,1676,Jalil Bensouda,PERSON,1
3364,730,92,CARDINAL,1
3365,1661,Ivanov,PERSON,1
3366,734,94,DATE,1
3367,1659,Iselin et al.,GPE,1
3368,1658,Iselin Medhaug et al.,PERSON,1
3369,1641,Intergovernmental Panel,ORG,1
3370,1642,"Intergovernmental Panel on Climate
                                             ",ORG,1
3371,1644,International Food Policy Research Institute,ORG,1
3372,1645,International Institute for     ,ORG,1
3373,1646,"International Journal
",ORG,1
3374,1647,"International Journal
Huber",ORG,1
3375,1648,"International Journal
Intergovernmental Panel on Climate",ORG,1
3376,1649,"International Journal of
change and marine",ORG,1
3377,1650,International Journal of             climate,ORG,1
3378,1651,International Journal of Climatology,ORG,1
3379,1652,International Journal of Environmental Research and Public Health,ORG,1
3380,1653,International Journal of Health,ORG,1
3381,1654,"International Journal of Sustainable
    Economy",ORG,1
3382,736,95 percent,PERCENT,1
3383,1657,Irish,NORP,1
3384,701,80 million,CARDINAL,1
3385,1763,Jonathon Gascoigne,PERSON,1
3386,700,"80
                                        %
                                                             60",PERCENT,1
3387,1883,Keywan et al.,GPE,1
3388,1874,Kenneth R. Knapp,PERSON,1
3389,661,71,CARDINAL,1
3390,1876,Kerry Naidoo,PERSON,1
3391,1877,Ketan Shah,PERSON,1
3392,660,700 million,CARDINAL,1
3393,1879,Kevin Sneader,PERSON,1
3394,1880,Keywan,PERSON,1
3395,1884,Kia Javanmardian,PERSON,1
3396,1894,Knowledge Network,ORG,1
3397,1885,Kim Knowlton et al.,PERSON,1
3398,1886,Kim et al.,PERSON,1
3399,1887,Kimberly Henderson,PERSON,1
3400,1888,Kindie Tesfaye Fantaye,PERSON,1
3401,1890,Kirtman,PERSON,1
3402,1891,Kjellstrom,PERSON,1
3403,1892,Klaus,PERSON,1
3404,1873,Kenneth Pearson,PERSON,1
3405,1872,Ken Strzepek,PERSON,1
3406,662,71,DATE,1
3407,1870,"Ken
     Caldeira",PERSON,1
3408,1854,Katharina et al.,PERSON,1
3409,1855,Kathleen Sealey,PERSON,1
3410,1856,Kathleen Sullivan,PERSON,1
3411,1857,Katy George,PERSON,1
3412,1858,Katya Pyatkova et al.,PERSON,1
3413,1859,Katya et al.,PERSON,1
3414,1860,Kaushik Das,PERSON,1
3415,1861,Kaveh Madani,PERSON,1
3416,1862,Kay Valckx,PERSON,1
3417,1864,"Kazakhstan
",GPE,1
3418,1865,Keenan,PERSON,1
3419,1866,Keith Wiebe,PERSON,1
3420,1867,Kelly Kolker,PERSON,1
3421,1868,Ken,PERSON,1
3422,1869,"Ken
          Caldeira",PERSON,1
3423,1893,Klaus Hasselmann,PERSON,1
3424,1896,Knowlton,PERSON,1
3425,1765,"Jose Luis
     Gonzalez",PERSON,1
3426,1926,Lascell,PERSON,1
3427,1918,L. Miller et al.,PERSON,1
3428,1919,LOCI,ORG,1
3429,1920,La Niña,EVENT,1
3430,1921,Labbé,PERSON,1
3431,1922,Lall,PERSON,1
3432,1923,Lam et al.,LOC,1
3433,1924,Lancet,ORG,1
3434,1927,Latin America,LOC,1
3435,1897,Knut Alicke,PERSON,1
3436,1928,Laura Brown,PERSON,1
3437,1929,Lauren Meling,PERSON,1
3438,1930,Lauren V. et al.,PERSON,1
3439,1931,Laurence Fink,PERSON,1
3440,1932,Le Tuan Anh,PERSON,1
3441,1933,Lee et al.,PERSON,1
3442,1934,Lehner,PERSON,1
3443,649,7 10,CARDINAL,1
3444,650,7 percent,PERCENT,1
3445,651,7%,PERCENT,1
3446,1913,Kyle L.,PERSON,1
3447,654,7.8 million,CARDINAL,1
3448,1899,Korres,ORG,1
3449,653,7.0,PERSON,1
3450,1901,Kossin,GPE,1
3451,652,7.0,CARDINAL,1
3452,1903,Krinner,PERSON,1
3453,1904,Kristen Jennings,PERSON,1
3454,1905,Kristina A. Dahl,PERSON,1
3455,1906,Kristina Dahl,PERSON,1
3456,1907,Kumari Rigaud,PERSON,1
3457,1908,Kurt Strovink,PERSON,1
3458,1909,"Kush
   ",PERSON,1
3459,1910,Kush Himalaya,PERSON,1
3460,1911,Kush Himalaya Assessment: Mountains,PERSON,1
3461,1912,Kweilin Ellingrud,PERSON,1
3462,1853,Katharina Brinck,PERSON,1
3463,1852,"KatRisk




                                       ",ORG,1
3464,667,74,DATE,1
3465,1793,Journal of Urban Economics,ORG,1
3466,1785,Journal of Economic Surveys,ORG,1
3467,1786,"Journal of Environmental
     Economics and Management",ORG,1
3468,1787,Journal of Financial Economics,ORG,1
3469,694,8.5,MONEY,1
3470,1789,Journal of Glaciology,ORG,1
3471,1790,Journal of Public Economic Theory,ORG,1
3472,1792,"Journal of Time
     Series Analysis",ORG,1
3473,1794,Joyce Coffee,PERSON,1
3474,1849,"Karlsruhe Institute
of Technology",ORG,1
3475,1795,Juan Carlos et al.,PERSON,1
3476,1796,Judith Ledlee,PERSON,1
3477,1797,Jukka Maksimainen,PERSON,1
3478,1798,Julie Philpot,PERSON,1
